# Hot-molecule IR emission spectrum  (trajectory-averaged local harmonic)
# # Traj dir: outputs/ir_mace_anti_cis_2000K  MACE: outputs/mace_wB97X_20260417/mace_model.pt
# # Dipole: outputs/ir_nm_pes_anti_cis_300K/dipole_surface.pkl
# # Stride: 300  N_samples: 500  FWHM: 30.0 cm-1
# # frequency_cm-1,intensity_normalized
4.800000000000000000e+02,1.809617055939564956e-01
4.810000000000000000e+02,1.808637278951577554e-01
4.820000000000000000e+02,1.808044620451934592e-01
4.830000000000000000e+02,1.807894730471966693e-01
4.840000000000000000e+02,1.808120030854918348e-01
4.850000000000000000e+02,1.808526609665006279e-01
4.860000000000000000e+02,1.808798144329283597e-01
4.870000000000000000e+02,1.808507633465631370e-01
4.880000000000000000e+02,1.807138206728129137e-01
4.890000000000000000e+02,1.804113398823526115e-01
4.900000000000000000e+02,1.798835231146591607e-01
4.910000000000000000e+02,1.790726274843436883e-01
4.920000000000000000e+02,1.779270715618654353e-01
4.930000000000000000e+02,1.764049811272242196e-01
4.940000000000000000e+02,1.744768658442960862e-01
4.950000000000000000e+02,1.721273012651941270e-01
4.960000000000000000e+02,1.693556343012951049e-01
4.970000000000000000e+02,1.661758158414609055e-01
4.980000000000000000e+02,1.626155065186135618e-01
4.990000000000000000e+02,1.587146142911797231e-01
5.000000000000000000e+02,1.545234051500927464e-01
5.010000000000000000e+02,1.501002844597986996e-01
5.020000000000000000e+02,1.455093017939349254e-01
5.030000000000000000e+02,1.408174244160049771e-01
5.040000000000000000e+02,1.360916725114515724e-01
5.050000000000000000e+02,1.313962916913561929e-01
5.060000000000000000e+02,1.267902050006615156e-01
5.070000000000000000e+02,1.223249922128982203e-01
5.080000000000000000e+02,1.180435763267890653e-01
5.090000000000000000e+02,1.139796805844600358e-01
5.100000000000000000e+02,1.101579969616222759e-01
5.110000000000000000e+02,1.065949160838976506e-01
5.120000000000000000e+02,1.032996260200610972e-01
5.130000000000000000e+02,1.002753901952995880e-01
5.140000000000000000e+02,9.752084762646609506e-02
5.150000000000000000e+02,9.503122433411112513e-02
5.160000000000000000e+02,9.279938954472066737e-02
5.170000000000000000e+02,9.081672652194684725e-02
5.180000000000000000e+02,8.907381310141400388e-02
5.190000000000000000e+02,8.756092208387657172e-02
5.200000000000000000e+02,8.626835885736747200e-02
5.210000000000000000e+02,8.518665548225036466e-02
5.220000000000000000e+02,8.430663914501776435e-02
5.230000000000000000e+02,8.361939009902662201e-02
5.240000000000000000e+02,8.311610143001041395e-02
5.250000000000000000e+02,8.278785161354851319e-02
5.260000000000000000e+02,8.262530231461821806e-02
5.270000000000000000e+02,8.261833964157273835e-02
5.280000000000000000e+02,8.275568822699287674e-02
5.290000000000000000e+02,8.302454427960667682e-02
5.300000000000000000e+02,8.341029448572154226e-02
5.310000000000000000e+02,8.389640763192283968e-02
5.320000000000000000e+02,8.446459644661567789e-02
5.330000000000000000e+02,8.509533646580978716e-02
5.340000000000000000e+02,8.576878493321961339e-02
5.350000000000000000e+02,8.646606114609450833e-02
5.360000000000000000e+02,8.717074093724402895e-02
5.370000000000000000e+02,8.787031243707710271e-02
5.380000000000000000e+02,8.855728144589546103e-02
5.390000000000000000e+02,8.922964073385260264e-02
5.400000000000000000e+02,8.989053790049167381e-02
5.410000000000000000e+02,9.054716033679875709e-02
5.420000000000000000e+02,9.120904331177757951e-02
5.430000000000000000e+02,9.188613788386712500e-02
5.440000000000000000e+02,9.258701634541784131e-02
