# IR spectrum — C₄H₆O₂  –  methyl vinyl ketone oxide (MVKO)
# Temperature: 2000.0 K
# MD steps: 30000  Δt_eff: 0.5 fs
# Method: ML-PES (KRR) + ML dipole surface (KRR)
# Date: 2026-06-07T00:14:32.370474
frequency_cm-1,intensity_normalized
207.2216,0.25055335
207.3986,0.24845339
207.5755,0.24635852
207.7525,0.24426347
207.9295,0.24216864
208.1064,0.24007971
208.2834,0.23800062
208.4603,0.23592134
208.6373,0.23384223
208.8143,0.23176522
208.9912,0.22969948
209.1682,0.22772274
209.3452,0.22594335
209.5221,0.22416432
209.6991,0.22239580
209.8760,0.22062826
210.0530,0.21886078
210.2300,0.21709365
210.4069,0.21533218
210.5839,0.21357310
210.7608,0.21181405
210.9378,0.21005533
211.1148,0.20830202
211.2917,0.20655475
211.4687,0.20480746
211.6456,0.20306049
211.8226,0.20133778
211.9996,0.19962407
212.1765,0.19791031
212.3535,0.19619685
212.5305,0.19448364
212.7074,0.19277569
212.8844,0.19107378
213.0613,0.18937506
213.2383,0.18767658
213.4153,0.18598122
213.5922,0.18428665
213.7692,0.18259233
213.9461,0.18089825
214.1231,0.17920828
214.3001,0.17766605
214.4770,0.17626061
214.6540,0.17485544
214.8310,0.17345281
215.0079,0.17205529
215.1849,0.17065793
215.3618,0.16926085
215.5388,0.16786405
215.7158,0.16646983
