# IR spectrum — C₄H₆O₂  –  methyl vinyl ketone oxide (MVKO)
# Temperature: 300.0 K
# MD steps: 30000  Δt_eff: 0.5 fs
# Method: ML-PES (KRR) + ML dipole surface (KRR)
# Date: 2026-04-21T13:22:05.354866
frequency_cm-1,intensity_normalized
1422.7324,0.00000039
1424.9800,0.00000040
1427.2277,0.00000045
1429.4753,0.00000051
1431.7229,0.00000058
1433.9705,0.00000069
1436.2181,0.00000081
1438.4657,0.00000092
1440.7133,0.00000106
1442.9609,0.00000120
1445.2085,0.00000133
1447.4561,0.00000144
1449.7037,0.00000155
1451.9513,0.00000166
1454.1989,0.00000172
1456.4465,0.00000177
1458.6941,0.00000182
1460.9417,0.00000181
1463.1893,0.00000178
1465.4369,0.00000175
1467.6845,0.00000168
1469.9321,0.00000160
1472.1797,0.00000152
1474.4273,0.00000143
1476.6749,0.00000134
1478.9225,0.00000124
1481.1701,0.00000116
1483.4177,0.00000110
1485.6653,0.00000104
1487.9129,0.00000099
1490.1605,0.00000098
1492.4081,0.00000098
1494.6557,0.00000098
1496.9033,0.00000102
1499.1509,0.00000106
1501.3985,0.00000110
1503.6461,0.00000115
1505.8937,0.00000120
1508.1413,0.00000125
1510.3889,0.00000126
1512.6365,0.00000127
1514.8842,0.00000128
1517.1318,0.00000124
1519.3794,0.00000119
1521.6270,0.00000113
1523.8746,0.00000105
1526.1222,0.00000094
1528.3698,0.00000083
1530.6174,0.00000072
1532.8650,0.00000060
1535.1126,0.00000048
1537.3602,0.00000037
1539.6078,0.00000029
1541.8554,0.00000020
1544.1030,0.00000013
1546.3506,0.00000010
1548.5982,0.00000007
1550.8458,0.00000005
1553.0934,0.00000007
1555.3410,0.00000009
1557.5886,0.00000012
1559.8362,0.00000016
1562.0838,0.00000020
1564.3314,0.00000024
1566.5790,0.00000027
1568.8266,0.00000031
1571.0742,0.00000034
1573.3218,0.00000035
1575.5694,0.00000035
1577.8170,0.00000035
1580.0646,0.00000033
1582.3122,0.00000031
1584.5598,0.00000029
1586.8074,0.00000026
1589.0550,0.00000022
1591.3026,0.00000019
1593.5502,0.00000016
1595.7978,0.00000013
1598.0454,0.00000011
1600.2931,0.00000008
1602.5407,0.00000007
1604.7883,0.00000006
1607.0359,0.00000005
1609.2835,0.00000005
1611.5311,0.00000005
1613.7787,0.00000005
1616.0263,0.00000007
1618.2739,0.00000008
1620.5215,0.00000009
1622.7691,0.00000011
1625.0167,0.00000013
1627.2643,0.00000015
1629.5119,0.00000018
1631.7595,0.00000020
1634.0071,0.00000023
1636.2547,0.00000025
1638.5023,0.00000027
1640.7499,0.00000029
1642.9975,0.00000030
1645.2451,0.00000030
1647.4927,0.00000030
1649.7403,0.00000030
1651.9879,0.00000028
1654.2355,0.00000026
