# Hot-molecule IR emission spectrum  (trajectory-averaged local harmonic)
# # Traj dir: outputs/ir_mace_syn_trans_300K  MACE: outputs/mace_wB97X_20260417/mace_model.pt
# # Dipole: outputs/ir_nm_pes_syn_trans_300K/dipole_surface.pkl
# # Stride: 300  N_samples: 500  FWHM: 15.0 cm-1
# # frequency_cm-1,intensity_normalized
1.150000000000000000e+02,3.339187160714118113e-02
1.160000000000000000e+02,3.326245270046113145e-02
1.170000000000000000e+02,3.249678793519442804e-02
1.180000000000000000e+02,3.119844232513731275e-02
1.190000000000000000e+02,2.954337204378596274e-02
1.200000000000000000e+02,2.773375253360979911e-02
1.210000000000000000e+02,2.595031297731879155e-02
1.220000000000000000e+02,2.432436816344461100e-02
1.230000000000000000e+02,2.293376652032854193e-02
1.240000000000000000e+02,2.181384835750218090e-02
1.250000000000000000e+02,2.097266854279553408e-02
1.260000000000000000e+02,2.040410550199327211e-02
1.270000000000000000e+02,2.009683120183997432e-02
1.280000000000000000e+02,2.003937384534896365e-02
1.290000000000000000e+02,2.022220131790658515e-02
1.300000000000000000e+02,2.063778085267195528e-02
1.310000000000000000e+02,2.127938932090742835e-02
1.320000000000000000e+02,2.213920220804600422e-02
1.330000000000000000e+02,2.320593191245805612e-02
1.340000000000000000e+02,2.446222261357759720e-02
1.350000000000000000e+02,2.588252641627823702e-02
1.360000000000000000e+02,2.743306540295101237e-02
1.370000000000000000e+02,2.907540181305109939e-02
1.380000000000000000e+02,3.077333648028777319e-02
1.390000000000000000e+02,3.250075491523050225e-02
1.400000000000000000e+02,3.424760480918487976e-02
1.410000000000000000e+02,3.602237595821174837e-02
1.420000000000000000e+02,3.785087945963508393e-02
1.430000000000000000e+02,3.977221403057414062e-02
1.440000000000000000e+02,4.183224487157478216e-02
1.450000000000000000e+02,4.407259255845620560e-02
1.460000000000000000e+02,4.651539814183249660e-02
1.470000000000000000e+02,4.915281694101146515e-02
1.480000000000000000e+02,5.195244301451692331e-02
1.490000000000000000e+02,5.487692734971183484e-02
1.500000000000000000e+02,5.790142597838300598e-02
1.510000000000000000e+02,6.101484271591973985e-02
1.520000000000000000e+02,6.420449231313062055e-02
1.530000000000000000e+02,6.742868273333983697e-02
1.540000000000000000e+02,7.057984083642040996e-02
1.550000000000000000e+02,7.345147803489955607e-02
1.560000000000000000e+02,7.574353289905441655e-02
1.570000000000000000e+02,7.713917866141252466e-02
1.580000000000000000e+02,7.743468569794073608e-02
1.590000000000000000e+02,7.663679928912685291e-02
1.600000000000000000e+02,7.494511867691840135e-02
1.610000000000000000e+02,7.263150252829814191e-02
1.620000000000000000e+02,6.991481704577857947e-02
1.630000000000000000e+02,6.691570780038688659e-02
1.640000000000000000e+02,6.369310695332003336e-02
1.650000000000000000e+02,6.030262621384613331e-02
1.660000000000000000e+02,5.682301318735297896e-02
1.670000000000000000e+02,5.334388766674927340e-02
1.680000000000000000e+02,4.994122973622543149e-02
1.690000000000000000e+02,4.666509021586427025e-02
1.700000000000000000e+02,4.354543101124581234e-02
1.710000000000000000e+02,4.060790873740565549e-02
1.720000000000000000e+02,3.788652833165014056e-02
1.730000000000000000e+02,3.542420880894325136e-02
1.740000000000000000e+02,3.326325249343484863e-02
1.750000000000000000e+02,3.143532717852328545e-02
1.760000000000000000e+02,2.995797315907174421e-02
1.770000000000000000e+02,2.883743912102481807e-02
1.780000000000000000e+02,2.807375138121911973e-02
1.790000000000000000e+02,2.766461008765412621e-02
1.800000000000000000e+02,2.760689601545032387e-02
1.810000000000000000e+02,2.789566967387010349e-02
1.820000000000000000e+02,2.852023961093242202e-02
1.830000000000000000e+02,2.945619651228281385e-02
1.840000000000000000e+02,3.065249071080929436e-02
1.850000000000000000e+02,3.201483214970134855e-02
1.860000000000000000e+02,3.339166286601035621e-02
1.870000000000000000e+02,3.457570407351915481e-02
1.880000000000000000e+02,3.533677777357843025e-02
1.890000000000000000e+02,3.548891746813565701e-02
1.900000000000000000e+02,3.496401977741508960e-02
1.910000000000000000e+02,3.384280920620517941e-02
1.920000000000000000e+02,3.231768353614854900e-02
1.930000000000000000e+02,3.061460048388948973e-02
1.940000000000000000e+02,2.892442276062789919e-02
1.950000000000000000e+02,2.737183803502682075e-02
1.960000000000000000e+02,2.601848302723119150e-02
1.970000000000000000e+02,2.488366907361389685e-02
1.980000000000000000e+02,2.396791237826000759e-02
1.990000000000000000e+02,2.327023608370666977e-02
2.000000000000000000e+02,2.279579692514980757e-02
2.010000000000000000e+02,2.255535645141497694e-02
2.020000000000000000e+02,2.256086019570196360e-02
2.030000000000000000e+02,2.282060301024687460e-02
2.040000000000000000e+02,2.333468189325549336e-02
2.050000000000000000e+02,2.408953378169355689e-02
2.060000000000000000e+02,2.505079137392384608e-02
2.070000000000000000e+02,2.615606096791518037e-02
2.080000000000000000e+02,2.731202128504527787e-02
2.090000000000000000e+02,2.840146260541992831e-02
2.100000000000000000e+02,2.930383854794629123e-02
2.110000000000000000e+02,2.992675128334795764e-02
2.120000000000000000e+02,3.023603096575875823e-02
2.130000000000000000e+02,3.026515393656920364e-02
2.140000000000000000e+02,3.009309301732011541e-02
2.150000000000000000e+02,2.980159031506085521e-02
2.160000000000000000e+02,2.943598052885408253e-02
2.170000000000000000e+02,2.898779226864653044e-02
2.180000000000000000e+02,2.840539777844465139e-02
2.190000000000000000e+02,2.762845977754010973e-02
2.200000000000000000e+02,2.662897295030437761e-02
2.210000000000000000e+02,2.543376605461526718e-02
2.220000000000000000e+02,2.411565793442727729e-02
2.230000000000000000e+02,2.276514240329369915e-02
2.240000000000000000e+02,2.146448207175854356e-02
2.250000000000000000e+02,2.027514734673292046e-02
2.260000000000000000e+02,1.923623400224217656e-02
2.270000000000000000e+02,1.836791424817323798e-02
2.280000000000000000e+02,1.767620012572716781e-02
2.290000000000000000e+02,1.715731557207746463e-02
2.300000000000000000e+02,1.680077201071083354e-02
2.310000000000000000e+02,1.659078134089682008e-02
2.320000000000000000e+02,1.650635283428918132e-02
2.330000000000000000e+02,1.652129506798926534e-02
2.340000000000000000e+02,1.660608535981060799e-02
2.350000000000000000e+02,1.673329338416432860e-02
2.360000000000000000e+02,1.688592431029793672e-02
2.370000000000000000e+02,1.706452704744303508e-02
2.380000000000000000e+02,1.728794085550430445e-02
2.390000000000000000e+02,1.758654518002104525e-02
2.400000000000000000e+02,1.799201160013421535e-02
2.410000000000000000e+02,1.852827945398954207e-02
2.420000000000000000e+02,1.920525694112322837e-02
2.430000000000000000e+02,2.001409805970662953e-02
2.440000000000000000e+02,2.092317225203208300e-02
2.450000000000000000e+02,2.187631954961254122e-02
2.460000000000000000e+02,2.279752563744422839e-02
2.470000000000000000e+02,2.360553444169880694e-02
2.480000000000000000e+02,2.423591149830205821e-02
2.490000000000000000e+02,2.466022165513614278e-02
2.500000000000000000e+02,2.489065455667292467e-02
2.510000000000000000e+02,2.496731167065709481e-02
2.520000000000000000e+02,2.493811403534868659e-02
2.530000000000000000e+02,2.484632103327748254e-02
2.540000000000000000e+02,2.473185224195345935e-02
2.550000000000000000e+02,2.463841968768353680e-02
2.560000000000000000e+02,2.461457452024568004e-02
2.570000000000000000e+02,2.470612682159392670e-02
2.580000000000000000e+02,2.494679422478088271e-02
2.590000000000000000e+02,2.535350975814390159e-02
2.600000000000000000e+02,2.592700815326112393e-02
2.610000000000000000e+02,2.665521918374350041e-02
2.620000000000000000e+02,2.751841159106772905e-02
2.630000000000000000e+02,2.849755969438861822e-02
2.640000000000000000e+02,2.958651521477494162e-02
2.650000000000000000e+02,3.080314538870418395e-02
2.660000000000000000e+02,3.219110436850729923e-02
2.670000000000000000e+02,3.380933521202135472e-02
2.680000000000000000e+02,3.571551513669909972e-02
2.690000000000000000e+02,3.795126331211568643e-02
2.700000000000000000e+02,4.053110904163623879e-02
2.710000000000000000e+02,4.343348091105331266e-02
2.720000000000000000e+02,4.659492530289621737e-02
2.730000000000000000e+02,4.991350661382980974e-02
2.740000000000000000e+02,5.326485348621357724e-02
2.750000000000000000e+02,5.652121155857931650e-02
2.760000000000000000e+02,5.955307431887258557e-02
2.770000000000000000e+02,6.220567821108305417e-02
2.780000000000000000e+02,6.427645630739599325e-02
2.790000000000000000e+02,6.553797828770244194e-02
